Room,BSSID,SSID,RSSI(dBm),Time
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-75,2026-02-10 15:47:24
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-77,2026-02-10 15:47:28
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-75,2026-02-10 15:47:28
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-77,2026-02-10 15:47:32
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-81,2026-02-10 15:47:32
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-86,2026-02-10 15:47:35
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-77,2026-02-10 15:47:35
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-77,2026-02-10 15:47:46
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-75,2026-02-10 15:47:46
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-77,2026-02-10 15:47:49
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-75,2026-02-10 15:47:49
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-79,2026-02-10 15:47:53
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-77,2026-02-10 15:47:53
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-88,2026-02-10 15:47:57
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-77,2026-02-10 15:47:57
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-77,2026-02-10 15:48:01
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-79,2026-02-10 15:48:01
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-78,2026-02-10 15:48:06
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-79,2026-02-10 15:48:06
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-78,2026-02-10 15:48:10
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-80,2026-02-10 15:48:10
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 15:48:13
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-87,2026-02-10 15:48:17
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 15:48:17
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-76,2026-02-10 15:48:32
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-79,2026-02-10 15:48:32
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-76,2026-02-10 15:48:36
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-73,2026-02-10 15:48:36
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-68,2026-02-10 15:48:40
S204A,ac:2a:a1:7e:df:67,UTTetudiants,-73,2026-02-10 15:48:40
