Room,BSSID,SSID,RSSI(dBm),Time
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:36:03
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-78,2026-02-10 16:36:03
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:36:10
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-78,2026-02-10 16:36:10
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:36:14
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:36:17
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:36:20
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-80,2026-02-10 16:36:27
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-80,2026-02-10 16:36:32
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-82,2026-02-10 16:36:38
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-83,2026-02-10 16:36:44
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-81,2026-02-10 16:36:53
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-81,2026-02-10 16:36:57
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-81,2026-02-10 16:37:01
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-78,2026-02-10 16:37:11
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-78,2026-02-10 16:37:15
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-84,2026-02-10 16:37:18
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-85,2026-02-10 16:37:25
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-78,2026-02-10 16:37:29
S101A,ac:2a:a1:7e:df:68,UTTetudiants,-78,2026-02-10 16:37:32
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-83,2026-02-10 16:27:01
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 16:27:01
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-87,2026-02-10 16:27:06
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 16:27:06
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-78,2026-02-10 16:27:13
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 16:27:13
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-85,2026-02-10 16:27:17
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 16:27:17
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-80,2026-02-10 16:27:24
S101A,ac:2a:a1:7e:df:67,UTTetudiants,-84,2026-02-10 16:27:24
